no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
1816,show,생활의달인,반야월만두집,restaurant,"대구동구 떡볶이, 간장떡볶이",,,,대구광역시 동구 과학로2길 22 1층,35.8787963,128.7185227,,2026-02-01,
1817,show,생활의달인,장할매맛집,restaurant,"대구동구 국수, 메밀국수",,,,대구광역시 동구 화랑로25길 5 D동 장할매맛집,35.8746162,128.6401478,,2026-02-01,
1818,show,생활의달인,전통콩국,restaurant,"대구서구 콩국, 토스트",,,,대구광역시 서구 서대구로 299 15호,35.8845817,128.5565815,,2026-02-01,
1819,show,생활의달인,자인떡집,restaurant,"대구달서구 떡집, 찹쌀떡",,,,대구광역시 달서구 당산로 35 바동2호,35.8401945,128.544242,,2026-02-01,
1820,show,생활의달인,봉달이명품김밥,restaurant,"둔산점 김밥, 족발",,,,대전광역시 서구 둔산로 15 향촌아파트,36.3525216,127.3754687,,2026-02-01,
1821,show,생활의달인,하루방만두,restaurant,"대전중구 만두, 비빔만두",,,,대전광역시 중구 목중로10번길 7 하루방만두,36.3355355,127.4126759,,2026-02-01,
1822,show,생활의달인,오븐브라더스,restaurant,"대전목동 아메리카노, 카페라떼",,,,대전광역시 중구 목동로 13 1층,36.3323806,127.4092079,,2026-02-01,
1823,show,생활의달인,진남포면옥,restaurant,"대전유성구 평양냉면, 녹두전",,,,서울특별시 중구 다산로 108,37.5534644,127.010122,,2026-02-01,
1824,show,생활의달인,평산면옥,restaurant,대전중구 평양냉면,,,,대전광역시 중구 유천로18번길 9,36.3144801,127.3994728,,2026-02-01,
1825,show,생활의달인,테테,restaurant,궁동 오코노미야키,,,,서울특별시 용산구 한강대로 159-1 5층 테테 스튜디오,37.5335063,126.9716669,,2026-02-01,
1826,show,생활의달인,불티나만두찐빵,restaurant,"대전중리동 떡볶이, 만두",,,,대전광역시 대덕구 중리로76번길 18,36.3657405,127.4262058,,2026-02-01,
1827,show,생활의달인,토미야,restaurant,"대전서구 우동, 냉우동",,,,대전광역시 서구 청사서로 14 1층 토미야,36.3591622,127.3767881,,2026-02-01,
1828,show,생활의달인,로얄라멘,restaurant,"갈마동 라멘, 츠케멘",,,,대전광역시 서구 계룡로367번길 13,36.3533879,127.369888,,2026-02-01,
1829,show,생활의달인,심스 스모크하우스,restaurant,대전유성구 바베큐,,,,"대전광역시 유성구 엑스포로151번길 19 2층 G동201-11호,201-12호",36.3761486,127.3953841,,2026-02-01,
1830,show,생활의달인,콜마르브레드,restaurant,대전유성구 빵,,,,대전광역시 유성구 죽동로297번길 12,36.3694262,127.3379328,,2026-02-01,
1831,show,생활의달인,개천식당,restaurant,"대전역 만두국, 이북식만두",,,,대전광역시 동구 대전로779번길 39-2,36.3285662,127.4316107,,2026-02-01,
1832,show,생활의달인,서울치킨,restaurant,"대전역 치킨, 닭내장탕",,,,대전광역시 동구 대전로791번길 28,36.3297951,127.431659,,2026-02-01,
1833,show,생활의달인,콜드버터베이크샵,restaurant,"대전대흥동 빵, 소금빵",,,,대전광역시 중구 중앙로112번길 37 1층 일부 1호,36.3257763,127.4234064,,2026-02-01,
1834,show,생활의달인,희락반점,restaurant,"중앙로역 짜장면, 유니짜장",,,,대전광역시 중구 중앙로129번길 21,36.3289885,127.4235376,,2026-02-01,
1835,show,생활의달인,왕관식당,restaurant,"대전동구 콩나물밥, 육회",,,,대전광역시 동구 선화로196번길 6,36.3336207,127.4275623,,2026-02-01,
1836,show,생활의달인,맛집 부추해물칼국수,restaurant,"신탄진 칼국수, 바지락",,,,대전광역시 대덕구 신탄진로804번길 31,36.4495571,127.4315926,,2026-02-01,
1837,show,생활의달인,이비가짬뽕,restaurant,"유성 짬뽕, 탕수육",,,,서울특별시 강남구 도곡로 532 1층,37.4998505,127.0646552,,2026-02-01,
1838,show,생활의달인,몽심,restaurant,"목원대 빵, 마들렌",,,,대전광역시 중구 중교로 32 1층,36.3251371,127.4235616,,2026-02-01,
1839,show,생활의달인,조기종의 향미각,restaurant,"대덕구 짬뽕, 꼬막짬뽕",,,,대전광역시 대덕구 쌍청당로 14 1층,36.363273,127.435303,,2026-02-01,
1840,show,생활의달인,마가만두,restaurant,"부산역 만두, 군만두",,,,부산광역시 동구 대영로243번길 56,35.1145276,129.0385143,,2026-02-01,
1841,show,생활의달인,명란김밥,restaurant,"부전시장 김밥, 명란",,,,서울특별시 중구 서소문로 115 한산빌딩 지하1층 동그마리,37.5634157,126.973652,,2026-02-01,
1842,show,생활의달인,일미밀면,restaurant,"부산중구 밀면, 수육",,,,부산광역시 중구 대청로99번길 3 6통1반,35.1031889,129.0307357,,2026-02-01,
1843,show,생활의달인,빨간떡볶이,restaurant,"해운대 떡볶이, 순대",,,,"부산광역시 해운대구 우동1로20번길 74 우일종합시장 1층 빨간떡볶이(2호,3호)",35.165492,129.1605505,,2026-02-01,
1844,show,생활의달인,동양사라다,restaurant,"남천본점 빵, 사라다빵",,,,부산광역시 수영구 남천서로20번길 31,35.144869,129.1072669,,2026-02-01,
1845,show,생활의달인,다케다야,restaurant,"광안리 우동, 우동전문",,,,부산광역시 수영구 남천동로108번길 31 2층,35.1466441,129.1127905,,2026-02-01,
1846,show,생활의달인,백설대학,restaurant,"영도 김밥, 분식",,,,부산광역시 영도구 동삼로28번길 6,35.0763975,129.0721911,,2026-02-01,
1847,show,생활의달인,상짱,restaurant,"부산중앙동 튀김, 튀김정식",,,,부산광역시 중구 해관로 59-1 (원빌딩1층 상호:상짱),35.1042989,129.0352186,,2026-02-01,
1848,show,생활의달인,겐짱카레,restaurant,"본점 카레, 고로케",,,,부산광역시 중구 대청로135번길 26 1층,35.1051423,129.0349698,,2026-02-01,
1849,show,생활의달인,대연밀면,restaurant,"대연동 밀면, 물밀면",,,,부산광역시 남구 천제등로 55 1층,35.131315,129.089788,,2026-02-01,
1850,show,생활의달인,옥생관,restaurant,"부산중구 짜장면, 탕수육",,,,부산광역시 중구 대청로 66,35.1028253,129.0270409,,2026-02-01,
1851,show,생활의달인,와글와글,restaurant,"영도 분식, 즉석떡볶이",,,,부산광역시 영도구 중리북로22번길 5,35.0711682,129.0669595,,2026-02-01,
1852,show,생활의달인,옥성반점,restaurant,"동아대 짜장면, 간짜장",,,,부산광역시 중구 보수북길 14 1층,35.1067139,129.0237354,,2026-02-01,
1853,show,생활의달인,영성방,restaurant,"하단 짜장면, 가지튀김",,,,부산광역시 사하구 하신번영로201번길 36 1층 영성방,35.0992084,128.9564219,,2026-02-01,
1854,show,생활의달인,남포밀냉면,restaurant,"대연동 밀면, 비빔밀면",,,,부산광역시 남구 석포로 77-1,35.1249763,129.0885617,,2026-02-01,
1855,show,생활의달인,생생김밥,restaurant,부전시장 김밥,,,,부산광역시 부산진구 새싹로14번길 94 생생김밥,35.1626588,129.0608728,,2026-02-01,
1856,show,생활의달인,편의방,restaurant,"부산중앙역 만두, 새우완탕",,,,부산광역시 중구 해관로 64-1 1층 편의방,35.1046235,129.0356568,,2026-02-01,
1857,show,생활의달인,카마타케 제면소,restaurant,"남포동 우동, 붓카케우동",,,,부산광역시 중구 비프광장로 31-1,35.0990057,129.0285662,,2026-02-01,
1858,show,생활의달인,미각반점,restaurant,부산대 중식당,,,,부산광역시 금정구 장전로 38,35.2288667,129.0849977,,2026-02-01,
1859,show,생활의달인,용호동할매 팥빙수단팥죽,restaurant,"본점 빙수, 팥빙수",,,,부산광역시 남구 용호로90번길 24 1층,35.1241806,129.1110345,,2026-02-01,
1860,show,생활의달인,이모도나스,restaurant,"영도 꽈배기, 도나스",,,,부산광역시 영도구 절영로 134,35.084319,129.0419011,,2026-02-01,
1861,show,생활의달인,금용,restaurant,"구포역 만두, 군만두",,,,부산광역시 북구 구포만세길 75 구포우체국 옆,35.2054728,128.996652,,2026-02-01,
1862,show,생활의달인,평산옥,restaurant,"부산역 국수, 수육",,,,부산광역시 동구 초량중로 26,35.1143033,129.0370812,,2026-02-01,
1863,show,생활의달인,송스베이커리,restaurant,"장전역 베이커리카페, 베이커리",,,,부산광역시 금정구 수림로 26,35.2398072,129.0898069,,2026-02-01,
1864,show,생활의달인,영심이찐빵,restaurant,"남포동 찐빵, 도너츠",,,,부산광역시 중구 구덕로 85,35.0971391,129.026625,,2026-02-01,
1865,show,생활의달인,무스비,restaurant,"해리단길 소바, 무스비",,,,부산광역시 해운대구 우동1로 19 1층 무스비소바,35.1634406,129.1561818,,2026-02-01,
1866,show,생활의달인,부산꼴통라면,restaurant,"서면 라면, 수제라면",,,,부산광역시 부산진구 가야대로784번길 41,35.1555686,129.0573907,,2026-02-01,
1867,show,생활의달인,상해만두,restaurant,"사상 짜장면, 홍초",,,,부산광역시 사상구 대동로 73 상해만두,35.1372179,128.9765639,,2026-02-01,
1868,show,생활의달인,천일녹즙,restaurant,"온천장 씨앗호떡, 분식",,,,부산광역시 동래구 금강공원로26번길 42,35.2209613,129.0813196,,2026-02-01,
1869,show,생활의달인,차이나반점,restaurant,"용호동 짜장면, 중국집",,,,서울특별시 중구 세종대로2나길 30,37.5586501,126.9750258,,2026-02-01,
1870,show,생활의달인,하정팥집,restaurant,"덕천 팥죽, 팥빙수",,,,부산광역시 북구 덕천2길 96,35.2100885,129.0104136,,2026-02-01,
1871,show,생활의달인,맥스넛,restaurant,"범일동 꽈배기, 도너츠",,,,부산광역시 동구 진시장로 21,35.1372653,129.0590258,,2026-02-01,
1872,show,생활의달인,박고지김밥,restaurant,"광안 김밥, 김치",,,,부산광역시 수영구 수영로603번길 12 14,35.1600439,129.1127811,,2026-02-01,
1873,show,생활의달인,훈이네김밥,restaurant,"해운대 김밥, 우동",,,,부산광역시 해운대구 해운대해변로209번가길 1,35.1599492,129.1540611,,2026-02-01,
1874,show,생활의달인,콩방,restaurant,"부산금정구 빵, 단팥빵",,,,부산광역시 금정구 상현로 66,35.266568,129.1118318,,2026-02-01,
1875,show,생활의달인,부광반점,restaurant,"동래 짜장면, 탕수육",,,,부산광역시 동래구 명륜로98번길 118,35.2013095,129.0896399,,2026-02-01,
1876,show,생활의달인,파밀리아제과점,restaurant,"사상 빵, 두쫀쿠",,,,부산광역시 사상구 대동로 101 파밀리아제과점(1층),35.1386739,128.9786555,,2026-02-01,
1877,show,생활의달인,맛나분식,restaurant,"부산 계란만두, 분식",,,,부산광역시 금정구 서동시장길 42-4,35.2164264,129.1006446,,2026-02-01,
1878,show,생활의달인,피제리아 라르도,restaurant,해운대 화덕피자,,,,부산광역시 해운대구 좌동순환로433번길 38-37 2층,35.1617905,129.1785465,,2026-02-01,
1879,show,생활의달인,동해물회,restaurant,"서면 물회, 잡어물회",,,,부산광역시 부산진구 서전로 15 2층,35.1579252,129.061239,,2026-02-01,
1880,show,생활의달인,국제밀면,restaurant,"본점 밀면, 물밀면",,,,부산광역시 연제구 중앙대로1235번길 23-6,35.1969576,129.077809,,2026-02-01,
1881,show,생활의달인,시민냉면,restaurant,"당감동 냉면, 밀면",,,,부산광역시 부산진구 당감로64번길 16,35.167651,129.0395728,,2026-02-01,
1882,show,생활의달인,희와제과,restaurant,"전포 빵, 휘낭시에",,,,부산광역시 부산진구 전포대로246번길 6 1층 상가,35.1583306,129.0656694,,2026-02-01,
1883,show,생활의달인,쥴린에리스 베이글,restaurant,"사직 베이글, 캐나다",,,,부산광역시 동래구 여고로 11 102호,35.1953075,129.0650837,,2026-02-01,
1884,show,생활의달인,원산면옥,restaurant,"부산중구 냉면, 평양냉면",,,,부산광역시 중구 광복로 56-8,35.0990094,129.0310704,,2026-02-01,
1885,show,생활의달인,남해달인횟집,restaurant,"괴정 횟집, 회백반",,,,부산광역시 사하구 사리로 40 남해달인횟집,35.1036122,128.9990615,,2026-02-01,
1886,show,생활의달인,공순대,restaurant,"부산중구 순대국, 순대전골",,,,부산광역시 중구 중구로29번길 18-5,35.1006472,129.0268673,,2026-02-01,
1887,show,생활의달인,쩡수제도너츠,restaurant,"남포동 꽈배기, 도너츠",,,,부산광역시 중구 광복로49번길 7-1 1층,35.0998916,129.0305062,,2026-02-01,
1888,show,생활의달인,소문난김밥집,restaurant,"부산중구 김밥, 비빔당면",,,,부산광역시 중구 부평2길 30 소문난 김밥집,35.1007916,129.0265113,,2026-02-01,
1889,show,생활의달인,황해면옥,restaurant,"부산부평동 밀면, 만두",,,,부산광역시 중구 흑교로21번길 16,35.1015878,129.0235742,,2026-02-01,
1890,show,생활의달인,정분식,restaurant,"용호동 만두, 군만두",,,,서울특별시 중구 다산로 181 1층 101호,37.5596469,127.0131821,,2026-02-01,
1891,show,생활의달인,이가네 떡볶이,restaurant,국제시장 떡볶이,,,,부산광역시 중구 부평1길 48,35.1014768,129.0259359,,2026-02-01,
1892,show,생활의달인,큐제,restaurant,"부산시청 마카롱, 브런치카페",,,,부산광역시 연제구 중앙대로1043번길 34 시청역 sk뷰 근린생활시설 112호,35.1815953,129.0762291,,2026-02-01,
1893,show,생활의달인,할매떡볶이,restaurant,부산동래 떡볶이,,,,부산광역시 동래구 사직북로33번길 31,35.1983389,129.0580646,,2026-02-01,
1894,show,생활의달인,18번완당집,restaurant,"남포동 완당, 비프",,,,부산광역시 중구 비프광장로 31 18번완당집,35.0989309,129.0284922,,2026-02-01,
1895,show,생활의달인,소문난 시장칼국수,restaurant,"거제시장 본점 칼국수, 김밥",,,,서울특별시 종로구 종로40가길 25 원소닭/원할매소문난원조닭한마리,37.5703073,127.005314,,2026-02-01,
1896,show,생활의달인,현대칼국수,restaurant,"연산 칼국수, 비빔칼국수",,,,부산광역시 연제구 과정로164번길 19,35.186185,129.1083012,,2026-02-01,
1897,show,생활의달인,김가네분식,restaurant,"기장 떡볶이, 분식",,,,부산광역시 기장군 기장읍 읍내로 104,35.2447656,129.2155207,,2026-02-01,
1898,show,생활의달인,해목,restaurant,해운대 장어덮밥,,,,부산광역시 해운대구 구남로24번길 8,35.1617881,129.1596414,,2026-02-01,
1899,show,생활의달인,친치쿠린,restaurant,"서면 라멘, 츠케멘",,,,부산광역시 부산진구 중앙대로691번가길 15 2층,35.1550186,129.0556421,,2026-02-01,
1900,show,생활의달인,고성분식,restaurant,"사상 칼국수, 수제비",,,,부산광역시 사상구 낙동대로772번길 9 엄궁재래시장,35.1294247,128.9714839,,2026-02-01,
1901,show,생활의달인,삼송초밥,restaurant,"남포동 스시, 후토마키",,,,부산광역시 중구 광복로55번길 13,35.0996985,129.0298965,,2026-02-01,
1902,show,생활의달인,중앙모밀,restaurant,"부산중앙동 소바, 모밀",,,,서울특별시 송파구 위례광장로 290,37.4747738,127.1424046,,2026-02-01,
1903,show,생활의달인,고반식당,restaurant,"수영센텀점 삼겹살, 고기집",,,,부산광역시 수영구 무학로9번길 133,35.1673587,129.1171335,,2026-02-01,
1904,show,생활의달인,산수갑산,restaurant,"남포동 돼지갈비, 숯불돼지갈비",,,,부산광역시 중구 중구로24번길 21-5 산수갑산,35.1003327,129.0299728,,2026-02-01,
1905,show,생활의달인,구본,restaurant,"온천장 카페, 바움쿠헨",,,,부산광역시 동래구 차밭골로 44,35.2177263,129.0773023,,2026-02-01,
1906,show,생활의달인,비엔씨,restaurant,부산역점 빵,,,,부산광역시 동구 중앙대로 206 2층 비엔씨제과,35.1153692,129.0417237,,2026-02-01,
1907,show,생활의달인,남천녹차팥빙수,restaurant,"남천동 빙수, 팥빙수",,,,부산광역시 수영구 수영로394번길 28,35.1407714,129.1088115,,2026-02-01,
1908,show,생활의달인,백일평냉,restaurant,광안리 평양냉면,,,,부산광역시 수영구 남천바다로10번길 29 1층,35.1485574,129.1116385,,2026-02-01,
1909,show,생활의달인,바오하우스,restaurant,"서면 대만음식, 가지튀김",,,,부산광역시 부산진구 서전로38번길 62-9,35.1548955,129.0633392,,2026-02-01,
1910,show,생활의달인,종각집,restaurant,"남포동 우동, 김초밥",,,,부산광역시 중구 광복로49번길 7 1층 2층,35.099852,129.0305109,,2026-02-01,
1911,show,생활의달인,송정집,restaurant,"송정 국수, 물국수",,,,서울특별시 종로구 종로40가길 13,37.5702732,127.005875,,2026-02-01,
1912,show,생활의달인,태종대 짬뽕,restaurant,"태종대 짬뽕, 탕수육",,,,부산광역시 영도구 태종로 805 태짬,35.0645927,129.0811753,,2026-02-01,
1913,show,생활의달인,담미옥,restaurant,"개금 평양냉면, 녹두전",,,,부산광역시 부산진구 복지로 15 개금포르투나 상가 103호,35.1518971,129.0205411,,2026-02-01,
1914,show,생활의달인,충무김밥,restaurant,"동래 충무김밥, 오징어무침",,,,경상남도 통영시 통영해안로 325,34.8438766,128.4236559,,2026-02-01,
1915,show,생활의달인,새진주식당,restaurant,"부산 비빔밥, 육회비빔밥",,,,부산광역시 중구 흑교로 60,35.1047658,129.0248389,,2026-02-01,
1916,show,생활의달인,밀한줌 베이커리,restaurant,"온천천 비건, 비건베이커리",,,,부산광역시 동래구 온천천로471번길 7 1층 104호,35.1915846,129.104575,,2026-02-01,
1917,show,생활의달인,미쌤쌀식빵,restaurant,"재송동 빵, 비건",,,,부산광역시 해운대구 센텀중앙로 145 1상가 106호,35.1807613,129.1205985,,2026-02-01,
1918,show,생활의달인,양산도집,restaurant,사상 민물장어구이,,,,부산광역시 사상구 낙동대로 799-34 양산도집,35.1304553,128.970495,,2026-02-01,
1919,show,생활의달인,송부장연탄갈비,restaurant,"신평 돼지갈비, 소양념갈비살",,,,부산광역시 사하구 하신번영로167번길 6 송부장연탄갈비,35.0975532,128.9597017,,2026-02-01,
1920,show,생활의달인,명문김밥,restaurant,"토성동 김밥, 유부김밥",,,,부산광역시 서구 구덕로124번길 16-1,35.097404,129.0226999,,2026-02-01,
1921,show,생활의달인,팔복통닭,restaurant,"당감동 치킨, 닭두루치기",,,,부산광역시 부산진구 당감로50번길 20,35.1661999,129.0400311,,2026-02-01,
1922,show,생활의달인,보라찐빵,restaurant,"반여동 찐빵, 도너츠",,,,부산광역시 해운대구 선수촌로 205,35.2106665,129.1253927,,2026-02-01,
1923,show,생활의달인,포동충무김밥,restaurant,"부산 충무김밥, 오징어무침",,,,"부산광역시 서구 충무시장길 47 49,",35.0943367,129.0233761,,2026-02-01,
1924,show,생활의달인,사또분식,restaurant,"영도 김밥, 비빔김밥",,,,부산광역시 영도구 절영로35번길 39,35.0906575,129.041183,,2026-02-01,
1925,show,생활의달인,할매김밥,restaurant,"해운대 돼지국밥, 우엉김밥",,,,부산광역시 해운대구 중동1로 32-1,35.1623714,129.1626981,,2026-02-01,
1926,show,생활의달인,야스마루,restaurant,"서면 달걀말이국수, 일식집",,,,부산광역시 부산진구 중앙대로756번길 24 1층,35.1593103,129.061953,,2026-02-01,
1927,show,생활의달인,면옥향천,restaurant,"본점 메밀국수, 모리소바",,,,부산광역시 해운대구 해운대로383번길 26,35.1701158,129.1393579,,2026-02-01,
1928,show,생활의달인,대성밀냉면,restaurant,"부평동 밀면, 비빔밀면",,,,부산광역시 중구 보수대로44번길 6,35.1008467,129.0238498,,2026-02-01,
1929,show,생활의달인,볶는집,restaurant,"광안리 철판구이, 요리주점",,,,부산광역시 수영구 남천바다로33번길 105 1층,35.1526025,129.1170252,,2026-02-01,
1930,show,생활의달인,60년광복동김치국수,restaurant,"부산중구 비빔국수, 김치국수",,,,부산광역시 중구 중구로47번길 45 1층,35.1021963,129.0254728,,2026-02-01,
1931,show,생활의달인,스시미르네,restaurant,"본점 물회, 스시",,,,부산광역시 해운대구 세실로 75 일진빌딩 1층 100호,35.171416,129.1767548,,2026-02-01,
1932,show,생활의달인,쉐라미과자점,restaurant,괴정 빵,,,,부산광역시 사하구 낙동대로 238,35.0997034,128.9910361,,2026-02-01,
1933,show,생활의달인,대남포장집,restaurant,"경성대 문어, 문어숙회",,,,부산광역시 남구 대연동 37-1,35.138917,129.1062516,,2026-02-01,
1934,show,생활의달인,동원분식,restaurant,"금사역 김밥, 열무국수",,,,서울특별시 성동구 자동차시장1길 70,37.5603281,127.0651626,,2026-02-01,
1935,show,생활의달인,원조 깡통골목 비빔당면,restaurant,"부평동 비빔당면, 김밥",,,,부산광역시 중구 중구로47번길 29 1층 원조비빔당면,35.1021579,129.0263183,,2026-02-01,
1936,show,생활의달인,초량온당,restaurant,부산동구 빵,,,,부산광역시 동구 초량중로 135 초량온당,35.1234295,129.0415503,,2026-02-01,
1937,show,생활의달인,거인통닭,restaurant,"동아대 치킨, 통닭",,,,부산광역시 서구 부용로38번길 3 1층 달인거인통닭,35.1075268,129.019047,,2026-02-01,
1938,show,생활의달인,문스시,restaurant,해운대 스시오마카세,,,,서울특별시 동대문구 장한로5길 17 1층 102호,37.5642609,127.0653514,,2026-02-01,
1939,show,생활의달인,다이도코로,restaurant,"광안리 일본가정식, 밥집",,,,부산광역시 수영구 남천동로108번길 27 2층 다이도코로,35.1465928,129.112545,,2026-02-01,
1940,show,생활의달인,밀양 손칼국수,restaurant,"성신여대 칼국수, 수육",,,,경상남도 밀양시 상남면 당촌2길 14-10 빨강궁물 본점,35.4638449,128.7554245,,2026-02-01,
1941,show,생활의달인,온혜화,restaurant,"대학로 베이커리, 스콘",,,,서울특별시 종로구 대학로12길 80 1층,37.5805661,127.0037418,,2026-02-01,
1942,show,생활의달인,순이네고릴라,restaurant,"명지대 떡볶이, 국물떡볶이",,,,서울특별시 서대문구 거북골로 15-2,37.5804939,126.9254787,,2026-02-01,
1943,show,생활의달인,방화동 교동짬뽕,restaurant,"방화동 짬뽕, 불짬뽕",,,,서울특별시 강서구 금낭화로24나길 21 이루미팰리스 101호,37.5772666,126.815725,,2026-02-01,
1944,show,생활의달인,김군네짬뽕,restaurant,"미아 짬뽕, 중화비빔밥",,,,서울특별시 강북구 오패산로30길 13 1층,37.6138683,127.034645,,2026-02-01,
1945,show,생활의달인,주가네 쌀떡볶이,restaurant,"천호 떡볶이, 쌀떡볶이",,,,서울특별시 강동구 천호옛길 90,37.5368257,127.1259457,,2026-02-01,
1946,show,생활의달인,파작,restaurant,"종각역 샌드위치, 허니버터",,,,서울특별시 종로구 청계천로 57 1층 파작,37.568941,126.9840599,,2026-02-01,
1947,show,생활의달인,블랑제리코팡,restaurant,"망원동 빵, 바게트",,,,서울특별시 마포구 희우정로 115 1층,37.5549243,126.9004943,,2026-02-01,
1948,show,생활의달인,풀팬,restaurant,"천호 파스타, 시금치피자",,,,서울특별시 강동구 올림픽로 660 엘크루 상가 104호,37.5403058,127.1243434,,2026-02-01,
1949,show,생활의달인,베이커리 어썸 피넛,restaurant,"성신여대 베이커리, 빵",,,,서울특별시 성북구 동소문로22길 57-10 1층,37.5906343,127.0191076,,2026-02-01,
1950,show,생활의달인,타코앤칠리,restaurant,"가로수길 타코, 부리또",,,,서울특별시 강남구 강남대로160길 21 102호,37.5197762,127.0204533,,2026-02-01,
1951,show,생활의달인,만두장성,restaurant,"공릉 만두, 꽈배기",,,,서울특별시 노원구 동일로180길 32 도깨비시장 나-28호,37.6224718,127.0761113,,2026-02-01,
1952,show,생활의달인,서교난면방,restaurant,"합정 국수, 들기름",,,,서울특별시 마포구 동교로12길 16 1층,37.5536056,126.9123745,,2026-02-01,
1953,show,생활의달인,태천면옥,restaurant,광나루역 평양냉면,,,,서울특별시 광진구 광장로 49 태천면옥,37.5470596,127.1026823,,2026-02-01,
1954,show,생활의달인,진켈란젤로 치즈케이크,restaurant,"합정 케이크전문, 치즈케이크",,,,서울특별시 마포구 독막로8길 10 조현빌딩 1층 진켈란젤로,37.5475037,126.9180072,,2026-02-01,
1955,show,생활의달인,빵나무,restaurant,홍대 빵,,,,서울특별시 마포구 월드컵북로4길 30 102호,37.557569,126.9213069,,2026-02-01,
1956,show,생활의달인,바게트케이,restaurant,"역삼 빵, 바게트",,,,서울특별시 강남구 테헤란로34길 21-10,37.5003416,127.0414831,,2026-02-01,
1957,show,생활의달인,벤베누토,restaurant,"성신여대점 파스타, 라자냐",,,,서울특별시 성북구 동소문로20나길 39 DH네상스호텔 2층,37.5927443,127.0185737,,2026-02-01,
1958,show,생활의달인,평양만두집,restaurant,"강동구청역 만두국, 김치말이국수",,,,서울특별시 강동구 성내로 14 중앙타워,37.5301079,127.122114,,2026-02-01,
1959,show,생활의달인,진미식당,restaurant,"삼각지 콩국수, 오징어볶음",,,,서울특별시 용산구 백범로90길 46,37.5366941,126.9701829,,2026-02-01,
1960,show,생활의달인,홍릉각,restaurant,"청량리 짜장면, 간짜장",,,,서울특별시 동대문구 약령시로 90,37.582893,127.039987,,2026-02-01,
1961,show,생활의달인,수락,restaurant,"신용산역 우동, 김초밥",,,,서울특별시 용산구 서빙고로 17 용산센트럴파크 해링턴스퀘어상가 1층 110호,37.5258666,126.968454,,2026-02-01,
1962,show,생활의달인,할머니만두국,restaurant,정릉 만두국,,,,서울특별시 성북구 아리랑로19길 9-8,37.6023754,127.0127999,,2026-02-01,
1963,show,생활의달인,대가방,restaurant,"본점 짜장면, 탕수육",,,,서울특별시 강남구 봉은사로 333 모아엘가 퍼스트홈 1층,37.5107214,127.0429539,,2026-02-01,
1964,show,생활의달인,메종고댕,restaurant,"방배 바게트, 프랑스빵",,,,서울특별시 서초구 방배로34길 4 정다원빌딩 1층,37.4923162,126.9912852,,2026-02-01,
1965,show,생활의달인,더 타코부스,restaurant,"압구정 타코, 퀘사디아",,,,서울특별시 중구 충무로7길 22 1층,37.5658415,126.9914829,,2026-02-01,
1966,show,생활의달인,클래식 햄버거,restaurant,"공덕 수제버거, 치즈버거",,,,서울특별시 마포구 마포대로11길 21 1층 클래식햄버거,37.5488373,126.9529122,,2026-02-01,
1967,show,생활의달인,서평면옥,restaurant,보라매 평양냉면,,,,서울특별시 동작구 보라매로5길 15 전문건설회관 지하1층,37.4920979,126.9242544,,2026-02-01,
1968,show,생활의달인,포포브레드,restaurant,"합정 빵, 비건",,,,서울특별시 마포구 동교로18길 13 세원빌딩 1층,37.5545779,126.917093,,2026-02-01,
1969,show,생활의달인,고성막국수,restaurant,"방화동 막국수, 동치미막국수",,,,서울특별시 강서구 방화대로49길 6-7,37.5774865,126.816136,,2026-02-01,
1970,show,생활의달인,드림랜드,restaurant,"북서울꿈의숲 분식, 쫄면",,,,서울특별시 성북구 월계로 166 . 1층 우측점포,37.6188679,127.0444359,,2026-02-01,
1971,show,생활의달인,하노이 맛집,restaurant,"서대문역 베트남음식, 쌀국수",,,,서울특별시 서대문구 충정로9길 10-5,37.5646364,126.9647564,,2026-02-01,
1972,show,생활의달인,공릉우동집,restaurant,"공릉 비빔국수, 김밥",,,,서울특별시 노원구 동일로192길 42,37.626477,127.075436,,2026-02-01,
1973,show,생활의달인,키베이커리,restaurant,"성수 빵, 메론빵",,,,서울특별시 성동구 성수일로 13-1 1층,37.5419009,127.0485094,,2026-02-01,
1974,show,생활의달인,우라프라우드,restaurant,"연남동 똠양꿍, 태국음식",,,,서울특별시 마포구 동교로38길 6 4층,37.5616511,126.9246924,,2026-02-01,
1975,show,생활의달인,신세계떡볶이,restaurant,"명동 쌀떡볶이, 떡볶이",,,,서울특별시 중구 명동9길 10,37.5642992,126.985016,,2026-02-01,
1976,show,생활의달인,동면,restaurant,"방이역 라멘, 냉라멘",,,,서울특별시 송파구 위례성대로20길 29 1층 동면,37.5088496,127.1272393,,2026-02-01,
1977,show,생활의달인,최가네 황소곱창,restaurant,"종로3가 곱창, 소곱창",,,,서울특별시 종로구 돈화문로4길 27 최가네황소곱창,37.5701342,126.9938645,,2026-02-01,
1978,show,생활의달인,고급아바이순대,restaurant,길동 순대국,,,,서울특별시 강동구 진황도로 127 1층,37.534334,127.1402316,,2026-02-01,
1979,show,생활의달인,쉐프조,restaurant,"문래 케이크, 딸기케이크",,,,"서울특별시 영등포구 문래로 98 한영빌딩 104호,105호,106호",37.5192764,126.8927188,,2026-02-01,
