"연번","미디어타입","제목","장소명","장소타입","장소설명","영업시간","브레이크타임","휴무일","주소","위도","경도","전화번호","최종작성일"
"15524","guide","미슐랭 가이드 2025","코르 파스타바","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","부산진구 동성로 25번길 13, 2층","35.1526425","129.0676856","+82 10-2366-4570","2026-01-29"
"15525","guide","미슐랭 가이드 2025","동경밥상","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 남천바다로 34-6","35.1483966","129.1138520","+82 70-7576-1428","2026-01-29"
"15526","guide","미슐랭 가이드 2025","레스토랑 알렌","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 테헤란로 231, 센터필드 East 2층 E205호","37.5028813","127.0413566","+82 2-6985-7214","2026-01-29"
"15527","guide","미슐랭 가이드 2025","안목","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 광남로 22번길 3","35.1449301","129.1107548","+82 70-8778-0519","2026-01-29"
"15528","guide","미슐랭 가이드 2025","부다면옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","해운대구 중동 1로 36, 2층","35.1623817","129.1629787","+82 51-746-8872","2026-01-29"
"15529","guide","미슐랭 가이드 2025","르오뇽","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 17길 29","37.5206202","127.0241215","+82 10-9033-9187","2026-01-29"
"15530","guide","미슐랭 가이드 2025","이타닉 가든","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 테헤란로 231, 조선팰리스 호텔 36층","37.5028813","127.0413566","+82 2-727-7610","2026-01-29"
"15531","guide","미슐랭 가이드 2025","기가스","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","중구 퇴계로 6가길 30, 3층","37.5570119","126.9780778","+82 2-3448-9929","2026-01-29"
"15532","show","흑백요리사 시즌1","윤서울","restaurant","흑백요리사 시즌1 참가. 쉐프: 김도윤","정보없음","정보없음","정보없음","서울 강남구 선릉로 805","37.5241350","127.0389980","정보없음","2026-01-29"
"15533","show","흑백요리사 시즌1","모리노아루요","restaurant","흑백요리사 시즌1 참가. 쉐프: 김승민","정보없음","정보없음","정보없음","제주 제주시 애월읍 하소로 769-58","33.4186632","126.4010728","정보없음","2026-01-29"
"15534","show","흑백요리사 시즌1","로컬릿","restaurant","흑백요리사 시즌1 참가. 쉐프: 남정석","정보없음","정보없음","정보없음","서울 성동구 한림말길 33","37.5409746","127.0147495","정보없음","2026-01-29"
"15535","show","흑백요리사 시즌1","그린볼","restaurant","흑백요리사 시즌1 참가. 쉐프: 남정석","정보없음","정보없음","정보없음","강원 강릉시 산양큰길22번길 30","37.7787343","128.9174958","정보없음","2026-01-29"
"15536","show","흑백요리사 시즌1","카페 오쁘띠베르","restaurant","흑백요리사 시즌1 참가. 쉐프: 박준우","정보없음","정보없음","정보없음","서울 종로구 자하문로 47-1","37.5802707","126.9710002","정보없음","2026-01-29"
"15537","show","흑백요리사 시즌1","깃든","restaurant","흑백요리사 시즌1 참가. 쉐프: 방기수","정보없음","정보없음","정보없음","서울 강북구 월계로7나길 46-5","37.6132702","127.0316957","정보없음","2026-01-29"
"15538","show","흑백요리사 시즌1","가매일식","restaurant","흑백요리사 시즌1 참가. 쉐프: 안유성","정보없음","정보없음","정보없음","광주광역시 서구 상무대로 1104-26","35.1525099","126.8838142","정보없음","2026-01-29"
"15539","show","흑백요리사 시즌1","광주옥1947","restaurant","흑백요리사 시즌1 참가. 쉐프: 안유성","정보없음","정보없음","정보없음","광주광역시 서구 상무대로 1104-20","35.1524831","126.8835687","정보없음","2026-01-29"
"15540","show","흑백요리사 시즌1","장수나주곰탕","restaurant","흑백요리사 시즌1 참가. 쉐프: 안유성","정보없음","정보없음","정보없음","광주광역시 서구 대남대로487번길 14","35.1516593","126.8841531","정보없음","2026-01-29"
"15541","show","흑백요리사 시즌1","홍보각","restaurant","흑백요리사 시즌1 참가. 쉐프: 여경래","정보없음","정보없음","정보없음","서울 강남구 봉은사로 130","37.5052988","127.0289651","정보없음","2026-01-29"
"15542","show","흑백요리사 시즌1","친밀 제주","restaurant","흑백요리사 시즌1 참가. 쉐프: 오세득","정보없음","정보없음","정보없음","제주 제주시 조천읍 남조로 1781","33.4269266","126.6736656","정보없음","2026-01-29"
"15543","show","흑백요리사 시즌1","오팬파이어","restaurant","흑백요리사 시즌1 참가. 쉐프: 오세득","정보없음","정보없음","정보없음","제주 제주시 조천읍 남조로 1781","33.4269266","126.6736656","정보없음","2026-01-29"
"15544","show","흑백요리사 시즌1","나경버섯농가","restaurant","흑백요리사 시즌1 참가. 쉐프: 이영숙","정보없음","정보없음","정보없음","충남 부여군 석성면 비당로109번길 100","36.2180984","127.0061563","정보없음","2026-01-29"
"15545","show","흑백요리사 시즌1","610 Magnolia","restaurant","흑백요리사 시즌1 참가. 쉐프: 에드워드 리","정보없음","정보없음","정보없음","610 W Magnolia Ave, Louisville, KY, USA","0.0","0.0","정보없음","2026-01-29"
"15546","show","흑백요리사 시즌1","Nami Modern Korean Steak House","restaurant","흑백요리사 시즌1 참가. 쉐프: 에드워드 리","정보없음","정보없음","정보없음","835 E Main St, Louisville, KY 40206, USA","0.0","0.0","정보없음","2026-01-29"
"15547","show","흑백요리사 시즌1","네기라이브","restaurant","흑백요리사 시즌1 참가. 쉐프: 장호준","정보없음","정보없음","정보없음","서울 성동구 성수이로 97","37.5436565","127.0566125","정보없음","2026-01-29"
"15548","show","흑백요리사 시즌1","네기다이닝라운지","restaurant","흑백요리사 시즌1 참가. 쉐프: 장호준","정보없음","정보없음","정보없음","서울 강남구 도산대로15길 18","37.5194838","127.0240503","정보없음","2026-01-29"
"15549","show","흑백요리사 시즌1","티엔미미 강남점","restaurant","흑백요리사 시즌1 참가. 쉐프: 정지선","정보없음","정보없음","정보없음","서울 서초구 사임당로 143 104-1~3","37.4918563","127.0252522","정보없음","2026-01-29"
"15550","show","흑백요리사 시즌1","에빗","restaurant","흑백요리사 시즌1 참가. 쉐프: 조셉 리저우드","정보없음","정보없음","정보없음","서울 강남구 도산대로45길 10-5","37.5234319","127.0362071","정보없음","2026-01-29"
"15551","show","흑백요리사 시즌1","터치 더 스카이","restaurant","흑백요리사 시즌1 참가. 쉐프: 조은주","정보없음","정보없음","정보없음","서울 영등포구 여의도동 63로 50","37.5167929","126.9360112","정보없음","2026-01-29"
"15552","show","흑백요리사 시즌1","식당네오","restaurant","흑백요리사 시즌1 참가. 쉐프: 최강록","정보없음","정보없음","정보없음","서울 송파구 삼전로12길 4","37.5064034","127.0903963","정보없음","2026-01-29"
"15553","show","흑백요리사 시즌1","리북방","restaurant","흑백요리사 시즌1 참가. 쉐프: 최지형","정보없음","정보없음","정보없음","서울 마포구 마포대로1길 16","37.5397175","126.9431357","정보없음","2026-01-29"
"15554","show","흑백요리사 시즌1","달리아 다이닝","restaurant","흑백요리사 시즌1 참가. 쉐프: 최현석","정보없음","정보없음","정보없음","서울 강남구 도산대로45길 14","37.5232378","127.0357986","정보없음","2026-01-29"
"15555","show","흑백요리사 시즌1","쵸이닷","restaurant","흑백요리사 시즌1 참가. 쉐프: 최현석","정보없음","정보없음","정보없음","서울 강남구 도산대로 457","37.5244489","127.0465625","정보없음","2026-01-29"
"15556","show","흑백요리사 시즌1","중앙감속기","restaurant","흑백요리사 시즌1 참가. 쉐프: 최현석","정보없음","정보없음","정보없음","서울 성동구 성수일로6길 7-1","37.5455751","127.0510924","정보없음","2026-01-29"
"15557","show","흑백요리사 시즌1","파브리키친","restaurant","흑백요리사 시즌1 참가. 쉐프: 파브리","정보없음","정보없음","정보없음","서울 용산구 한강대로15길 23-6","37.5261777","126.9627204","정보없음","2026-01-29"
"15558","show","흑백요리사 시즌1","진진","restaurant","흑백요리사 시즌1 참가. 쉐프: 황진선","정보없음","정보없음","정보없음","서울 마포구 월드컵북로1길 60","37.5538022","126.9184110","정보없음","2026-01-29"
"15559","show","흑백요리사 시즌1","에다마메 남영","restaurant","흑백요리사 시즌1 참가. 쉐프: 간귀","정보없음","정보없음","정보없음","서울 용산구 한강대로76길 11-40","37.5424354","126.9737210","정보없음","2026-01-29"
"15560","show","흑백요리사 시즌1","군몽","restaurant","흑백요리사 시즌1 참가. 쉐프: 고기깡패","정보없음","정보없음","정보없음","서울 용산구 한강대로27가길 15","0.0","0.0","정보없음","2026-01-29"
"15561","show","흑백요리사 시즌1","비아톨레도파스타바","restaurant","흑백요리사 시즌1 참가. 쉐프: 나폴리 맛피아","정보없음","정보없음","정보없음","서울 용산구 원효로83길 7-2","37.5400709","126.9677506","정보없음","2026-01-29"
"15562","show","흑백요리사 시즌1","조광201","restaurant","흑백요리사 시즌1 참가. 쉐프: 만찢남","정보없음","정보없음","정보없음","서울 송파구 새말로10길 8","37.4822405","127.1273298","정보없음","2026-01-29"
"15563","show","흑백요리사 시즌1","조광101","restaurant","흑백요리사 시즌1 참가. 쉐프: 만찢남","정보없음","정보없음","정보없음","서울 송파구 새말로10길 8","37.4822405","127.1273298","정보없음","2026-01-29"
"15564","show","흑백요리사 시즌1","마마리마켓","restaurant","흑백요리사 시즌1 참가. 쉐프: 반찬 셰프","정보없음","정보없음","정보없음","서울 성동구 연무장18길 16","37.5393232","127.0619767","정보없음","2026-01-29"
"15565","show","흑백요리사 시즌1","마마리다이닝","restaurant","흑백요리사 시즌1 참가. 쉐프: 반찬 셰프","정보없음","정보없음","정보없음","서울 영등포구 국제금융로 10 IFC몰 L3층 306호","37.5255723","126.9266143","정보없음","2026-01-29"
"15566","show","흑백요리사 시즌1","Buto","restaurant","흑백요리사 시즌1 참가. 쉐프: 셀럽의 셰프","정보없음","정보없음","정보없음","서울 용산구 한남대로27가길 32","37.5381203","127.0025674","정보없음","2026-01-29"
"15567","show","흑백요리사 시즌1","야키토리묵","restaurant","흑백요리사 시즌1 참가. 쉐프: 야키토리왕","정보없음","정보없음","정보없음","서울 마포구 성미산로 165-1","37.5646628","126.9245686","정보없음","2026-01-29"
"15568","show","흑백요리사 시즌1","남영탉","restaurant","흑백요리사 시즌1 참가. 쉐프: 영탉","정보없음","정보없음","정보없음","서울 용산구 한강대로80길","0.0","0.0","정보없음","2026-01-29"
"15569","show","흑백요리사 시즌1","디핀옥수","restaurant","흑백요리사 시즌1 참가. 쉐프: 요리하는 돌아이","정보없음","정보없음","정보없음","서울 중구 퇴계로 411","37.5657846","127.0172306","정보없음","2026-01-29"
"15570","show","흑백요리사 시즌1","본연","restaurant","흑백요리사 시즌1 참가. 쉐프: 원투쓰리","정보없음","정보없음","정보없음","서울 강남구 논현로 742","37.5182879","127.0292407","정보없음","2026-01-29"
"15571","show","흑백요리사 시즌1","즐거운술상","restaurant","흑백요리사 시즌1 참가. 쉐프: 이모카세1호","정보없음","정보없음","정보없음","서울 도봉구 노해로 341 117호","37.6514553","127.0459347","정보없음","2026-01-29"
"15572","show","흑백요리사 시즌1","을지로보석","restaurant","흑백요리사 시즌1 참가. 쉐프: 장사천재 조사장","정보없음","정보없음","정보없음","서울 중구 마른내로11-10","37.5651478","126.9892464","정보없음","2026-01-29"
"15573","show","흑백요리사 시즌1","그랜드 마제스틱","restaurant","흑백요리사 시즌1 참가. 쉐프: 중식여신","정보없음","정보없음","정보없음","Central Magistracy, Tai Kwun, 1 Arbuthnot Rd, Central, Hong Kong","0.0","0.0","정보없음","2026-01-29"
"15574","show","흑백요리사 시즌1","도량","restaurant","흑백요리사 시즌1 참가. 쉐프: 철가방 요리사","정보없음","정보없음","정보없음","서울 종로구 자하문로6길 6 2층","37.5779748","126.9725155","정보없음","2026-01-29"
"15575","show","흑백요리사 시즌1","나우 남영","restaurant","흑백요리사 시즌1 참가. 쉐프: 키친갱스터","정보없음","정보없음","정보없음","서울 용산구 원효로89길 23","37.5407387","126.9677201","정보없음","2026-01-29"
"15576","show","흑백요리사 시즌1","트리드","restaurant","흑백요리사 시즌1 참가. 쉐프: 트리플스타","정보없음","정보없음","정보없음","서울 강남구 선릉로162길 16","37.5266806","127.0416976","정보없음","2026-01-29"
"15577","show","흑백요리사 시즌1","포노부오노","restaurant","흑백요리사 시즌1 참가. 쉐프: 히든천재","정보없음","정보없음","정보없음","서울 강남구 도산대로45길 8-7","37.5230390","127.0364118","정보없음","2026-01-29"
"15578","show","흑백요리사 시즌1","오늘의초밥","restaurant","흑백요리사 시즌1 참가. 쉐프: 50억 초밥왕","정보없음","정보없음","정보없음","경기 수원시 영통구 센트럴파크로127번길 18","37.2953392","127.0552454","정보없음","2026-01-29"
"15579","show","흑백요리사 시즌1","넘은 봄","restaurant","흑백요리사 시즌1 참가. 쉐프: B급 셰프","정보없음","정보없음","정보없음","제주 제주시 구좌읍 김녕로1길 75-1","33.5579833","126.7512896","정보없음","2026-01-29"
"15580","show","흑백요리사 시즌1","가야가야 이대점","restaurant","흑백요리사 시즌1 참가. 쉐프: 골목식당 1호","정보없음","정보없음","정보없음","서울 서대문구 이화여대5길 7-3","37.5581756","126.9453967","정보없음","2026-01-29"
"15581","show","흑백요리사 시즌1","스시논데","restaurant","흑백요리사 시즌1 참가. 쉐프: 광속요리사","정보없음","정보없음","정보없음","서울 종로구 종로18길 37","37.5686710","126.9915039","정보없음","2026-01-29"
"15582","show","흑백요리사 시즌1","스낵바논데","restaurant","흑백요리사 시즌1 참가. 쉐프: 광속요리사","정보없음","정보없음","정보없음","서울 성동구 왕십리로 58","37.5427172","127.0452444","정보없음","2026-01-29"
"15583","show","흑백요리사 시즌1","참치논데","restaurant","흑백요리사 시즌1 참가. 쉐프: 광속요리사","정보없음","정보없음","정보없음","서울 광진구 능동로37길 35","37.5585345","127.0779077","정보없음","2026-01-29"
"15584","show","흑백요리사 시즌1","팔발라","restaurant","흑백요리사 시즌1 참가. 쉐프: 돌아온 소년","정보없음","정보없음","정보없음","서울 종로구 삼청로 61","37.5813351","126.9806419","정보없음","2026-01-29"
"15585","show","흑백요리사 시즌1","에이넷","restaurant","흑백요리사 시즌1 참가. 쉐프: 돌아온 소년","정보없음","정보없음","정보없음","서울 강남구 논현로159길 46-6","37.5224390","127.0244808","정보없음","2026-01-29"
"15586","show","흑백요리사 시즌1","카페 윰드","restaurant","흑백요리사 시즌1 참가. 쉐프: 멜버른 베스트","정보없음","정보없음","정보없음","서울 강남구 도산대로58길 18","37.5220664","127.0412209","정보없음","2026-01-29"
"15587","show","흑백요리사 시즌1","피델리오","restaurant","흑백요리사 시즌1 참가. 쉐프: 방구석 다이닝","정보없음","정보없음","정보없음","서울 마포구 월드컵로19길 31-1","37.5560360","126.9079578","정보없음","2026-01-29"
"15588","show","흑백요리사 시즌1","블그레","restaurant","흑백요리사 시즌1 참가. 쉐프: 봉주부","정보없음","정보없음","정보없음","서울 강남구 논현로175길 101-4","37.5224806","127.0210251","정보없음","2026-01-29"
"15589","show","흑백요리사 시즌1","라운지 바이 블그레","restaurant","흑백요리사 시즌1 참가. 쉐프: 봉주부","정보없음","정보없음","정보없음","서울 강남구 논현로175길 101-4","37.5224806","127.0210251","정보없음","2026-01-29"
"15590","show","흑백요리사 시즌1","마늘집","restaurant","흑백요리사 시즌1 참가. 쉐프: 뷔페집 둘째딸","정보없음","정보없음","정보없음","서울 마포구 양화로3길 15","37.5496393","126.9114854","정보없음","2026-01-29"
"15591","show","흑백요리사 시즌1","전주비빔소리","restaurant","흑백요리사 시즌1 참가. 쉐프: 비빔대왕 유비빔","정보없음","정보없음","정보없음","전북 전주시 덕진구 건지산로 53-3","35.8552472","127.1361328","정보없음","2026-01-29"
"15592","show","흑백요리사 시즌1","로기","restaurant","흑백요리사 시즌1 참가. 쉐프: 시크릿코스","정보없음","정보없음","정보없음","서울 용산구 한남대로27가길 32","37.5381203","127.0025674","정보없음","2026-01-29"
"15593","show","흑백요리사 시즌1","심야식당 세이지","restaurant","흑백요리사 시즌1 참가. 쉐프: 일식 타짜","정보없음","정보없음","정보없음","서울 은평구 연서로27길 13-6","37.6179127","126.9175968","정보없음","2026-01-29"
"15594","show","흑백요리사 시즌1","나카지마 고에몽","restaurant","흑백요리사 시즌1 참가. 쉐프: 일식 타짜","정보없음","정보없음","정보없음","서울 영등포구 국회대로54길 10","37.5238292","126.9074456","정보없음","2026-01-29"
"15595","show","흑백요리사 시즌1","아오이토리","restaurant","흑백요리사 시즌1 참가. 쉐프: 제빵요리사","정보없음","정보없음","정보없음","서울 마포구 와우산로29길 8","37.5547800","126.9294574","정보없음","2026-01-29"
"15596","show","흑백요리사 시즌1","언니네시골집 게스트하우스","restaurant","흑백요리사 시즌1 참가. 쉐프: 제주 게하 셰프","정보없음","정보없음","정보없음","제주 제주시 한경면 용수3길 38","33.3246201","126.1658093","정보없음","2026-01-29"
"15597","show","흑백요리사 시즌1","잭잭","restaurant","흑백요리사 시즌1 참가. 쉐프: 짹짹이","정보없음","정보없음","정보없음","서울 용산구 회나무로6길 21","37.5380045","126.9888735","정보없음","2026-01-29"
"15598","show","흑백요리사 시즌1","팔공산 엄마밥상","restaurant","흑백요리사 시즌1 참가. 쉐프: 천만 백반","정보없음","정보없음","정보없음","경북 칠곡군 동명면 팔공산로 157","35.9995070","128.6062903","정보없음","2026-01-29"
"15599","show","흑백요리사 시즌1","미트컬쳐","restaurant","흑백요리사 시즌1 참가. 쉐프: 청와대 셰프","정보없음","정보없음","정보없음","강원 강릉시 경강로 2629","37.7721648","128.9467873","정보없음","2026-01-29"
"15600","show","흑백요리사 시즌1","101chickenusa","restaurant","흑백요리사 시즌1 참가. 쉐프: 치킨대통령","정보없음","정보없음","정보없음","2151 Lemoine Ave, Fort Lee, NJ 07024, USA","0.0","0.0","정보없음","2026-01-29"
"15601","show","흑백요리사 시즌1","엘몰리노","restaurant","흑백요리사 시즌1 참가. 쉐프: 코리안 타코킹","정보없음","정보없음","정보없음","서울 성동구 서울숲2길 19-18","37.5474265","127.0411671","정보없음","2026-01-29"
"15602","show","흑백요리사 시즌1","라까예","restaurant","흑백요리사 시즌1 참가. 쉐프: 코리안 타코킹","정보없음","정보없음","정보없음","서울 중구 퇴계로85길 42","37.5676378","127.0197723","정보없음","2026-01-29"
"15603","show","흑백요리사 시즌1","에스콘디도","restaurant","흑백요리사 시즌1 참가. 쉐프: 코리안 타코킹","정보없음","정보없음","정보없음","서울 용산구 한남대로20길 61-7","37.5351791","127.0104879","정보없음","2026-01-29"
"15604","show","흑백요리사 시즌1","와일드플라워","restaurant","흑백요리사 시즌1 참가. 쉐프: 쿠킹 텔러","정보없음","정보없음","정보없음","서울 서초구 방배로26길 19","37.4894420","126.9939175","정보없음","2026-01-29"
"15605","show","흑백요리사 시즌1","아타리","restaurant","흑백요리사 시즌1 참가. 쉐프: 통닭맨","정보없음","정보없음","정보없음","서울 성동구 성덕정19길 13","37.5375638","127.0566907","정보없음","2026-01-29"
"15606","show","흑백요리사 시즌1","야키토리혼바","restaurant","흑백요리사 시즌1 참가. 쉐프: 통닭맨","정보없음","정보없음","정보없음","서울 용산구 후암로 79","37.5528666","126.9764372","정보없음","2026-01-29"
"15607","show","흑백요리사 시즌1","야키토리 코치","restaurant","흑백요리사 시즌1 참가. 쉐프: 통닭맨","정보없음","정보없음","정보없음","서울 영등포구 영중로10길 32-4","37.5184128","126.9084652","정보없음","2026-01-29"
"15608","show","흑백요리사 시즌1","포그","restaurant","흑백요리사 시즌1 참가. 쉐프: 평가절하","정보없음","정보없음","정보없음","서울 마포구 백범로16안길 15-1","37.5464913","126.9429879","정보없음","2026-01-29"
"15609","show","흑백요리사 시즌1","이야이야앤프랜즈","restaurant","흑백요리사 시즌1 참가. 쉐프: 풀메 요리사","정보없음","정보없음","정보없음","서울 강남구 도산대로51길 22-1","37.5244925","127.0380024","정보없음","2026-01-29"
"15610","show","흑백요리사 시즌1","사브서울","restaurant","흑백요리사 시즌1 참가. 쉐프: 프렌치돌","정보없음","정보없음","정보없음","서울 강남구 논현로175길 6","37.5263720","127.0279356","정보없음","2026-01-29"
"15611","show","흑백요리사 시즌1","더 시옷","restaurant","흑백요리사 시즌1 참가. 쉐프: 해피버스데이","정보없음","정보없음","정보없음","서울 중구 수표로 30","37.5638385","126.9904052","정보없음","2026-01-29"
"15612","show","흑백요리사 시즌1","장화","restaurant","흑백요리사 시즌1 참가. 쉐프: 황금삽","정보없음","정보없음","정보없음","경남 양산시 물금읍 증산역로 155","35.3096716","129.0070976","정보없음","2026-01-29"
"15613","show","흑백요리사 시즌1","제이드앤워터","restaurant","흑백요리사 시즌1 참가. 쉐프: 후포리 촌놈","정보없음","정보없음","정보없음","서울 성동구 한림말3길 29","37.5436519","127.0153310","정보없음","2026-01-29"
"15614","show","흑백요리사 시즌2","셰누프라이빗키친","restaurant","흑백요리사 시즌2 참가. 쉐프: 안녕 봉주르(고효일)","정보없음","정보없음","정보없음","서울 용산구 이태원","37.532523","126.995038","정보없음","2026-01-29"
"15615","show","흑백요리사 시즌2","드레스덴 그린","restaurant","흑백요리사 시즌2 참가. 쉐프: 천생연분(박가람)","정보없음","정보없음","정보없음","서울 강남구 청담동","37.525107","127.049291","정보없음","2026-01-29"
"15616","show","흑백요리사 시즌2","소바쥬","restaurant","흑백요리사 시즌2 참가. 쉐프: 무쇠팔(박주성)","정보없음","정보없음","정보없음","서울 마포구 도화동","37.541512","126.94988","정보없음","2026-01-29"
"15617","show","흑백요리사 시즌2","모노로그","restaurant","흑백요리사 시즌2 참가. 쉐프: 칼마카세","정보없음","정보없음","정보없음","서울 강남구 청담동","37.525107","127.049291","정보없음","2026-01-29"
"15618","show","흑백요리사 시즌2","독도16도","restaurant","흑백요리사 시즌2 참가. 쉐프: 4평 외톨이","정보없음","정보없음","정보없음","서울 종로구 노하동","0.0","0.0","정보없음","2026-01-29"
"15619","show","흑백요리사 시즌2","수퍼판","restaurant","흑백요리사 시즌2 참가. 쉐프: 서울엄마(우정욱)","정보없음","정보없음","정보없음","서울 강남구 신사동","37.52401","127.022781","정보없음","2026-01-29"
"15620","show","흑백요리사 시즌2","온지음 레스토랑","restaurant","흑백요리사 시즌2 참가. 쉐프: 반찬술사","정보없음","정보없음","정보없음","서울 종로구 창성동","37.5806","126.9721","정보없음","2026-01-29"
"15621","show","흑백요리사 시즌2","옥동식","restaurant","흑백요리사 시즌2 참가. 쉐프: 뉴욕에 간 돼지곰탕","정보없음","정보없음","정보없음","서울 마포구 서교동","37.555147","126.914663","정보없음","2026-01-29"
"15622","show","흑백요리사 시즌2","더 이탈리안 클럽","restaurant","흑백요리사 시즌2 참가. 쉐프: 키친보스(김호윤)","정보없음","정보없음","정보없음","서울 송파구 잠실신천동","0.0","0.0","정보없음","2026-01-29"
"15623","show","흑백요리사 시즌2","해방촌 윤주당","restaurant","흑백요리사 시즌2 참가. 쉐프: 술 빚는 윤주모","정보없음","정보없음","정보없음","서울 용산구 용산동","37.546133","126.985578","정보없음","2026-01-29"
"15624","show","흑백요리사 시즌2","동경밥상 본점","restaurant","흑백요리사 시즌2 참가. 쉐프: 부채도사(김태우)","정보없음","정보없음","정보없음","부산 수영구 남천동","35.142702","129.110324","정보없음","2026-01-29"
"15625","show","흑백요리사 시즌2","유용욱바베큐연구소","restaurant","흑백요리사 시즌2 참가. 쉐프: 바베큐연구소장","정보없음","정보없음","정보없음","서울 용산구 남영동","37.542843","126.973331","정보없음","2026-01-29"
"15626","show","흑백요리사 시즌2","오리지널 넘버스","restaurant","흑백요리사 시즌2 참가. 쉐프: 삐딱한 천재(이찬양)","정보없음","정보없음","정보없음","서울 강남구 청담동 도산대로","0.0","0.0","정보없음","2026-01-29"
"15627","show","흑백요리사 시즌2","BISTYROT de YOUNTVILLE","restaurant","흑백요리사 시즌2 참가. 쉐프: 프렌치 파파","정보없음","정보없음","정보없음","서울 강남구 청담동","37.525107","127.049291","정보없음","2026-01-29"
"15628","show","흑백요리사 시즌2","쌤쌤쌤 용산점","restaurant","흑백요리사 시즌2 참가. 쉐프: 유행왕","정보없음","정보없음","정보없음","서울 용산구 한강로","37.528107","126.969233","정보없음","2026-01-29"
"15629","show","흑백요리사 시즌2","금룡","restaurant","흑백요리사 시즌2 참가. 쉐프: 중식 마녀(이문정)","정보없음","정보없음","정보없음","서울 광진구 워커힐로 그랜드 워커힐 서울","0.0","0.0","정보없음","2026-01-29"
"15630","show","흑백요리사 시즌2","솔밤","restaurant","흑백요리사 시즌2 참가. 쉐프: 아기 맹수","정보없음","정보없음","정보없음","서울 강남구 학동로","0.0","0.0","정보없음","2026-01-29"
"15631","show","흑백요리사 시즌2","Oyatte","restaurant","흑백요리사 시즌2 참가. 쉐프: 요리 괴물(이하성)","정보없음","정보없음","정보없음","New York, USA","0.0","0.0","정보없음","2026-01-29"
"15632","show","흑백요리사 시즌2","스와니예","restaurant","흑백요리사 시즌2 참가. 쉐프: 이준","정보없음","정보없음","정보없음","서울 강남구","37.517305","127.047502","정보없음","2026-01-29"
"15633","show","흑백요리사 시즌2","이타닉 가든","restaurant","흑백요리사 시즌2 참가. 쉐프: 손종원","정보없음","정보없음","정보없음","서울 강남구 조선팰리스 서울 강남","0.0","0.0","정보없음","2026-01-29"
"15634","show","흑백요리사 시즌2","라망 시크레","restaurant","흑백요리사 시즌2 참가. 쉐프: 손종원","정보없음","정보없음","정보없음","서울 강남구","37.517305","127.047502","정보없음","2026-01-29"
"15635","show","흑백요리사 시즌2","호빈","restaurant","흑백요리사 시즌2 참가. 쉐프: 후덕죽","정보없음","정보없음","정보없음","서울 중구 을지로 앰배서더 서울 풀만호텔 2층","0.0","0.0","정보없음","2026-01-29"
"15636","show","흑백요리사 시즌2","카덴","restaurant","흑백요리사 시즌2 참가. 쉐프: 정호영","정보없음","정보없음","정보없음","서울 서대문구 연희동","37.573908","126.935175","정보없음","2026-01-29"
"15637","show","흑백요리사 시즌2","뜨라또리아 샘킴","restaurant","흑백요리사 시즌2 참가. 쉐프: 샘킴","정보없음","정보없음","정보없음","서울 마포구 도산대로","0.0","0.0","정보없음","2026-01-29"
"15638","show","흑백요리사 시즌2","오스리아 샘킴","restaurant","흑백요리사 시즌2 참가. 쉐프: 샘킴","정보없음","정보없음","정보없음","서울 강남구","37.517305","127.047502","정보없음","2026-01-29"
"15639","show","흑백요리사 시즌2","시리얼고메2.0","restaurant","흑백요리사 시즌2 참가. 쉐프: 레이먼킴","정보없음","정보없음","정보없음","경기 화성시 동탄","37.206456","127.071977","정보없음","2026-01-29"
"15640","show","흑백요리사 시즌2","KOCHI","restaurant","흑백요리사 시즌2 참가. 쉐프: 심성철","정보없음","정보없음","정보없음","New York, USA","0.0","0.0","정보없음","2026-01-29"
"15641","show","흑백요리사 시즌2","Mari","restaurant","흑백요리사 시즌2 참가. 쉐프: 심성철","정보없음","정보없음","정보없음","New York, USA","0.0","0.0","정보없음","2026-01-29"
"15642","show","흑백요리사 시즌2","소울","restaurant","흑백요리사 시즌2 참가. 쉐프: 김희은","정보없음","정보없음","정보없음","서울 강남구","37.517305","127.047502","정보없음","2026-01-29"
"15643","show","흑백요리사 시즌2","에그앤플라워","restaurant","흑백요리사 시즌2 참가. 쉐프: 김희은","정보없음","정보없음","정보없음","서울 강남구","37.517305","127.047502","정보없음","2026-01-29"
"15644","show","흑백요리사 시즌2","고료리 켄","restaurant","흑백요리사 시즌2 참가. 쉐프: 김건","정보없음","정보없음","정보없음","서울 강남구 압구정동","37.530642","127.030713","정보없음","2026-01-29"
"15645","show","흑백요리사 시즌2","이치에","restaurant","흑백요리사 시즌2 참가. 쉐프: 김건","정보없음","정보없음","정보없음","서울 강남구 신사동","37.52401","127.022781","정보없음","2026-01-29"
