no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
4262,show,한국인의 밥상,방천찌짐,restaurant,"한국인의밥상 132회 부추전, 배추전 맛집",매일 09시 - 20시,정보없음,3번째 일요일,대구광역시 중구 달구벌대로446길 3,35.8621788,128.6060559,053-421-4494,2022-11-18,
4263,show,한국인의 밥상,솔밭묵집,restaurant,한국인의밥상 488회 채묵/묵말랭이잡채/묵전 맛집,매일 10시 30분 - 20시 30분,정보없음,연중무휴,대전광역시 유성구 관용로 51,36.4153663,127.3819567,042-935-5686,2022-11-18,
4264,show,한국인의 밥상,수연횟집,restaurant,한국인의밥상 510회 웅어 맛집,정보없음,정보없음,정보없음,부산광역시 강서구 낙동남로682번가길 47,35.1212702,128.8939934,051-941-4609,2022-11-18,
4265,show,한국인의 밥상,기장해변짚불곰장어,restaurant,한국인의밥상 289회 짚불곰장어구이/곰장어된장국 맛집,화-일 10시 30분 - 21시 30분,정보없음,월요일,부산광역시 기장군 기장읍 공수2길 11,35.1854175,129.2116287,051-721-4539,2022-11-18,
4266,show,한국인의 밥상,일광수산횟집,restaurant,한국인의밥상 61회 복어회 맛집,매일 10시 - 22시,정보없음,연중무휴,부산광역시 기장군 일광면 학리등대로 74,35.2577472,129.2452499,051-724-4961,2022-11-18,
4267,show,한국인의 밥상,구룡가식당,restaurant,한국인의밥상 117회 붕장어 맛집,매일 10시 - 22시 30분,정보없음,연중무휴,부산광역시 기장군 일광읍 박영준길 3,35.2987844,129.25784,0507-1316-0457,2022-11-18,
4268,show,한국인의 밥상,백년식당 내호냉면 본점,restaurant,한국인의밥상 104회 냉면 맛집,매일 10시 30분 - 20시,정보없음,연중무휴,부산광역시 남구 우암번영로26번길 17,35.1264978,129.0708729,051-646-6195,2022-11-18,
4269,show,한국인의 밥상,함흥냉면갈비,restaurant,한국인의밥상 124회 냉면 맛집,월-토 10시 - 21시,정보없음,일요일,부산광역시 서구 구덕로124번길 55,35.0991955,129.0226518,051-254-5642,2022-11-18,
4270,show,한국인의 밥상,송도수산,restaurant,한국인의밥상 189회 건고등어 맛집,정보없음,정보없음,정보없음,부산광역시 서구 원양로 35 국제수산물도매시장,35.0597759,129.0104975,051-220-8711,2022-11-18,
4271,show,한국인의 밥상,달뜨네,restaurant,한국인의밥상 289회 시락국밥/회비빔밥 맛집,수-월 17시 - 22시,정보없음,화요일,부산광역시 영도구 절영로 205,35.0794042,129.0449779,051-418-2212,2022-11-18,
4272,show,한국인의 밥상,쿠노이치,restaurant,한국인의밥상 196회 일본어묵 맛집,월-토 17시 30분 - (익일) 02시,정보없음,일요일,부산광역시 중구 광복로49번길 37-3,35.1026303,129.0301455,051-255-4255,2022-11-18,
4273,show,한국인의 밥상,남마담집,restaurant,한국인의밥상 44회 고갈비 맛집,매일 14시 - 24시,정보없음,연중무휴,부산광역시 중구 광복로67번길 22,35.0994462,129.0319919,051-241-6076,2022-11-18,
4274,show,한국인의 밥상,원조 깡통골목 비빔당면,restaurant,한국인의밥상 104회 비빔당면 맛집,매일 10시 - 20시 30분,정보없음,연중무휴,부산광역시 중구 중구로47번길 28,35.1022942,129.0264186,051-254-4240,2022-11-18,
4275,show,한국인의 밥상,밀양집,restaurant,한국인의밥상 246회 돼지국밥 맛집,매일 08시 30분 - 20시,정보없음,연중무휴,부산광역시 중구 중구로47번길 35,35.1021681,129.0259761,051-245-5137,2022-11-18,
4276,show,한국인의 밥상,몽,restaurant,한국인의밥상 189회 절임고등어회 맛집,매일 11시 40분 - 22시,14시 30분 - 17시,연중무휴,부산광역시 해운대구 달맞이길 120,35.1574096,129.1755364,051-742-8994,2022-11-18,
4277,show,한국인의 밥상,금수복국 해운대본점,restaurant,한국인의밥상 61회 뚝배기복국 맛집,매일 00시 - 24시,15시 - 17시,연중무휴,부산광역시 해운대구 중동1로43번길 23,35.1624205,129.1645061,0507-1334-3600,2022-11-18,
4278,show,한국인의 밥상,더담,restaurant,한국인의밥상 200회 모던한정식 맛집,매일 12시 - 20시 40분,14시 50분 - 17시,연중무휴,서울특별시 마포구 와우산로29길 44 201호,37.5557044,126.9277559,0507-1407-0066,2022-11-18,
4279,show,한국인의 밥상,더 리버사이드호텔 따뚱,restaurant,한국인의밥상 222회 베이징덕 맛집,매일 11시 30분 - 22시,15시 - 17시 30분,연중무휴,서울특별시 서초구 강남대로107길 6 본관 2층,37.5185318,127.0180723,02-6710-1888,2022-11-18,
4280,show,한국인의 밥상,문츠 바베큐,restaurant,한국인의밥상 573회 훈연바베큐 맛집,화-일 12시 - 21시,15시 - 17시,월요일,서울특별시 성동구 연무장5길 6,37.5436127,127.0524092,0507-1311-3054,2022-11-18,
4281,show,한국인의 밥상,동영해장국,restaurant,한국인의밥상 442회 선지해장국 맛집,매일 00시 - 24시 ,정보없음,연중무휴,서울특별시 성북구 오패산로 6,37.6031248,127.0381779,02-916-5681,2022-11-18,
4282,show,한국인의 밥상,봉피양 방이점,restaurant,한국인의밥상 178회 냉면 맛집,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 송파구 양재대로71길 1-4,37.5101887,127.126001,02-415-5527,2022-11-18,
4283,show,한국인의 밥상,대원식당,restaurant,한국인의밥상 547회 생선구이백반 맛집,월-토 11시 - 21시,15시 30분 - 17시 30분,일요일,서울특별시 용산구 한강대로62나길 16-1,37.5343045,126.9746967,02-795-1087,2022-11-18,
4284,show,한국인의 밥상,할매집,restaurant,한국인의밥상 453회 감자탕 맛집,화-일 11시 50분 - 21시,14시 - 17시,월요일,서울특별시 종로구 사직로12길 1-5,37.5756335,126.9714088,02-735-2608,2022-11-18,
4285,show,한국인의 밥상,유진식당,restaurant,한국인의밥상 138회 녹두전 맛집,화-일 11시 30분 - 21시,14시 30분 - 16시,월요일,서울특별시 종로구 종로17길 40,37.5719638,126.9883198,02-764-2835,2022-11-18,
4286,show,한국인의 밥상,청진옥,restaurant,한국인의밥상 108회 해장국 맛집,화-일 06시 - 21시,정보없음,월요일,서울특별시 종로구 종로3길 32,37.5716911,126.9794619,02-735-1690,2022-11-18,
4287,show,한국인의 밥상,영순이네 곱창,restaurant,한국인의밥상 442회 곱창 맛집,월-토 13시 - (익일) 01시,정보없음,일요일,서울특별시 종로구 창신2길 3,37.572493,127.0104678,02-762-3777,2022-11-18,
4288,show,한국인의 밥상,남해식당,restaurant,한국인의밥상 347회 칼국수 맛집,매일 06시 - 21시,정보없음,연중무휴,서울특별시 중구 남대문시장4길 42-1,37.5582768,126.9769987,02-319-7245,2022-11-18,
4289,show,한국인의 밥상,처가집,restaurant,"한국인의밥상 526회 이북식찜닭, 만두 맛집",월-토 12시 - 21시,정보없음,일요일,서울특별시 중구 동호로11가길 22,37.5529802,127.0082213,02-2235-4589,2022-11-18,
4290,show,한국인의 밥상,이북만두,restaurant,한국인의밥상 152회 평양만두 맛집,"평일 11시 - 21시, 토 11시 - 20시",정보없음,일요일,서울특별시 중구 무교로 17-13,37.5672148,126.9785303,02-776-7361,2022-11-18,
4291,show,한국인의 밥상,규반,restaurant,"한국인의밥상 553회 분탕, 녹두나화, 탕평채 맛집",월-토 10시 - 22시,15시 - 18시,일요일,서울특별시 중구 을지로 29 1F,37.5664434,126.981022,0507-1322-1555,2022-11-18,
4292,show,한국인의 밥상,뚱뚱이할머니집,restaurant,한국인의밥상 349회 족발 맛집,수-월 10시 - 23시 30분,정보없음,화요일,서울특별시 중구 장충단로 174-1,37.560423,127.005833,0507-1333-2714,2022-11-18,
4293,show,한국인의 밥상,우래옥,restaurant,한국인의밥상 178회 불고기 맛집,화-일 11시 20분 - 21시,정보없음,월요일,서울특별시 중구 창경궁로 62-29,37.5681851,126.9987092,02-2265-0151,2022-11-18,
4294,show,한국인의 밥상,을지로 통일집,restaurant,"한국인의밥상 442회 콩나물된장찌개, 돼지고기김치찌개 맛집",평일 16시 40분 - 21시,정보없음,주말,서울특별시 중구 충무로 68-12,37.5671941,126.9931114,02-2273-0824,2022-11-18,
4295,show,한국인의 밥상,만복래숯불구이,restaurant,"한국인의밥상 220회 불고기, 깻잎장아찌 맛집",매일 11시 - 21시,정보없음,"2, 4번째 월요일, 명절(당일)",울산광역시 울주군 두동면 두동로 1789,35.6694016,129.2095015,052-262-7255,2022-11-18,
4296,show,한국인의 밥상,소망호,restaurant,한국인의밥상 274회 밴댕이 맛집,매일 11시 - 21시,정보없음,연중무휴,인천광역시 강화군 길상면 해안남로619번길 24,37.5986113,126.4961601,032-937-1228,2022-11-18,
4297,show,한국인의 밥상,창덕호횟집,restaurant,한국인의밥상 195회 갈비젓국/젓새우찜 맛집,매일 11시 - 20시 30분,정보없음,연중무휴,인천광역시 강화군 삼산면 어류정길177번길 117,37.6453519,126.3435131,032-932-3140,2022-11-18,
4298,show,한국인의 밥상,형제호,restaurant,한국인의밥상 125회 밴댕이 맛집,정보없음,정보없음,정보없음,인천광역시 강화군 하점면 창후리 722,37.7675688,126.3600262,032-933-6208,2022-11-18,
4299,show,한국인의 밥상,송미옥,restaurant,한국인의밥상 485회 밀복중탕 맛집,매일 11시 - 21시,정보없음,"1, 3번째 일요일",인천광역시 동구 화도진로5번길 11-3,37.473328,126.6360547,032-772-9951,2022-11-18,
4300,show,한국인의 밥상,물레방아,restaurant,한국인의밥상 485회 한치보쌈 맛집,매일 12시 - 21시,14시 - 16시,연중무휴,인천광역시 동구 화수로 80-1,37.4851473,126.6306591,032-766-5336,2022-11-18,
4301,show,한국인의 밥상,일미화평동냉면,restaurant,한국인의밥상 182회 냉면 맛집,매일 10시 - 21시,정보없음,연중무휴,인천광역시 동구 화평로 18,37.4785026,126.6295197,032-772-0040,2022-11-18,
4302,show,한국인의 밥상,미영식당,restaurant,한국인의밥상 71회 갱국 맛집,매일 08시 - 21시,정보없음,연중무휴,인천광역시 옹진군 연평면 연평로137번길 42,37.6611027,125.7031577,032-831-4327,2022-11-18,
4303,show,한국인의 밥상,영흥가든,restaurant,"한국인의밥상 485회 반건조우럭굴찜, 바지락고추장찌개 맛집",월-토 08시 - 21시,정보없음,일요일,인천광역시 옹진군 영흥면 영흥북로35번길 80,37.259512,126.4990942,032-886-3911,2022-11-18,
4304,show,한국인의 밥상,명월집,restaurant,한국인의밥상 182회 김치찌개 맛집,월-토 08시 - 19시 30분,정보없음,일요일,인천광역시 중구 신포로23번길 41,37.4719892,126.6227054,032-773-7890,2022-11-18,
4305,show,한국인의 밥상,경인면옥,restaurant,"한국인의밥상 63회, 178회 냉면 맛집",수-월 11시 - 21시,"평일 15시 - 16시 30분 , 주말 15시 30분 - 17시",화요일(화요일이 공휴일인 경우 정상영업),인천광역시 중구 신포로46번길 38,37.4724802,126.6281951,0507-1404-5770,2022-11-18,
4306,show,한국인의 밥상,풍미,restaurant,"한국인의밥상 485회 중국식갓절임수육, 산둥식전골 맛집",매일 09시 - 21시,정보없음,연중무휴,인천광역시 중구 차이나타운로 56-1,37.4746509,126.6183153,032-772-2680,2022-11-18,
4307,show,한국인의 밥상,신일복집,restaurant,한국인의밥상 182회 아귀찜 맛집,매일 11시 - 21시,정보없음,연중무휴,인천광역시 중구 차이나타운로44번길 30 신일,37.4756996,126.6178438,032-772-6274,2022-11-18,
4308,show,한국인의 밥상,청자골종가집,restaurant,한국인의밥상 85회 한정식 맛집,매일 11시 30분 - 19시 30분,15시 - 17시,연중무휴,전라남도 강진군 군동면 종합운동장길 106-11,34.6471253,126.78394,0507-1355-1100,2022-11-18,
4309,show,한국인의 밥상,가우도수산,restaurant,한국인의밥상 368회 노랑가오리 맛집,매일 11시 - 20시,정보없음,연중무휴,전라남도 강진군 도암면 월곶로 476,34.5275627,126.7720917,061-434-6002,2022-11-18,
4310,show,한국인의 밥상,성하수산,restaurant,한국인의밥상 209회 김 맛집,매일 00시 - 24시,정보없음,연중무휴,전라남도 강진군 마량면 서중길 3,34.4569011,126.8155457,061-434-4366,2022-11-18,
4311,show,한국인의 밥상,청솔가든,restaurant,한국인의밥상 118회 참게가리수제비/참게탕 맛집,매일 11시 30분 - 19시,15시 - 16시 30분,연중무휴,전라남도 곡성군 오곡면 대황강로 1560,35.18822,127.369361,061-362-6931,2022-11-18,
4312,show,한국인의 밥상,금목서 광양불고기,restaurant,한국인의밥상 220회 불고기/죽순떡갈비 맛집,목-화 11시 30분 - 21시 30분,평일만 16시 - 17시,수요일,전라남도 광양시 광양읍 읍성길 199,34.9775407,127.5870593,061-761-3300,2022-11-18,
4313,show,한국인의 밥상,영일수산,restaurant,한국인의밥상 116회 강굴 맛집,정보없음,정보없음,정보없음,전라남도 광양시 태인길 76,34.9448698,127.7438162,061-792-2730,2022-11-18,
4314,show,한국인의 밥상,쑥부쟁이 카페,restaurant,한국인의밥상 309회 쑥부쟁이자반/쑥부쟁이나물 맛집,월-토 09시 - 18시,정보없음,일요일,전라남도 구례군 산동면 지리산온천로 72,35.3144149,127.4558677,061-781-7235,2022-11-18,
4315,show,한국인의 밥상,용궁가든,restaurant,한국인의밥상 517회 은어/쏘가리수제비매운탕 맛집,목-화 10시 - 20시,정보없음,수요일,전라남도 구례군 토지면 섬진강대로 4559,35.199213,127.5739769,061-782-8440,2022-11-18,
4316,show,한국인의 밥상,강촌장어,restaurant,한국인의밥상 163회 장어구이 맛집,매일 11시 - 20시 30분,정보없음,연중무휴,전라남도 나주시 구진포로 157,35.0058664,126.6813433,061-334-6383,2022-11-18,
4317,show,한국인의 밥상,나주곰탕노안집,restaurant,한국인의밥상 52회 곰탕 맛집,화-일 07시 - 20시,정보없음,월요일,전라남도 나주시 금성관길 1-3,35.0313943,126.7165578,061-333-2053,2022-11-18,
4318,show,한국인의 밥상,나주곰탕하얀집,restaurant,한국인의밥상 163회 나주곰탕 맛집,매일 08시 - 20시,정보없음,"1, 3번째 월요일",전라남도 나주시 금성관길 6-1,35.032244,126.7170409,061-333-4292,2022-11-18,
4319,show,한국인의 밥상,전통식당,restaurant,한국인의밥상 414회 숙주불고기 맛집,매일 11시 - 20시,정보없음,설연휴,전라남도 담양군 고서면 고읍현길 38-4,35.2079857,126.9867314,061-382-3111,2022-11-18,
4320,show,한국인의 밥상,두암식당,restaurant,한국인의밥상 441회 삼겹살짚불구이 맛집,금-수 11시 - 20시,15시 - 16시,목요일,전라남도 무안군 몽탄면 우명길 52,34.9653953,126.5189309,0507-1375-3775,2022-11-18,
4321,show,한국인의 밥상,승달가든,restaurant,한국인의밥상 481회 육회낙지무침 맛집,매일 10시 - 21시 30분,정보없음,연중무휴,전라남도 무안군 무안읍 면성2길 27,34.9905657,126.4775429,061-454-3400,2022-11-18,
4322,show,한국인의 밥상,유성식육점,restaurant,한국인의밥상 481회 돼지고기 맛집,매일 09시 30분 - 21시,정보없음,연중무휴,전라남도 무안군 무안읍 무안중앙로 29,34.989232,126.4757692,061-452-1147,2022-11-18,
4323,show,한국인의 밥상,홀통장횟집,restaurant,"한국인의밥상 481회 낙지대롱탕, 기수식용해파리물회 맛집",매일 11시 - 20시,정보없음,연중무휴,전라남도 무안군 현경면 홀통길 198,35.0614846,126.3322409,061-452-2043,2022-11-18,
4324,show,한국인의 밥상,두무포산장,restaurant,"한국인의밥상 234회 짱뚱어애구이, 짱뚱어전골 맛집",매일 11시 - 21시,정보없음,연중무휴,전라남도 보성군 벌교읍 장호길 697-9,34.8364043,127.4120225,061-857-5353,2022-11-18,
4325,show,한국인의 밥상,보광식당,restaurant,"한국인의밥상 251회 삭힌간재미, 간재미된장국 맛집",매일 11시 - 21시,15시 - 17시,연중무휴,전라남도 신안군 도초면 불섬길 85-12,34.7156496,125.9364298,061-275-2136,2022-11-18,
4326,show,한국인의 밥상,오죽헌한정식,restaurant,한국인의밥상 68회 금풍생이구이 맛집,"월-토 10시 - 21시, 일 10시 - 15시",월-토 15시 - 17시,연중무휴,전라남도 여수시 시청서1길 36,34.7583351,127.6611052,0507-1338-1700,2022-11-18,
4327,show,한국인의 밥상,상아식당,restaurant,한국인의밥상 68회 우거지통장어탕 맛집,매일 07시 - 21시,정보없음,연중무휴,전라남도 여수시 어항단지로 21,34.7253121,127.7125587,061-643-7840,2022-11-18,
4328,show,한국인의 밥상,바다하다,restaurant,한국인의밥상 576회 프리미엄디저트어묵 맛집,매일 11시 - 20시,정보없음,연중무휴,전라남도 영광군 법성면 법성포로 69,35.3582324,126.4442042,0507-1375-8230,2022-11-18,
4329,show,한국인의 밥상,월출산힘찬민물장어,restaurant,한국인의밥상 378회 장어 맛집,월-토 12시 - 21시,14시 30분 - 17시 30분,일요일,전라남도 영암군 영암읍 영암로 1359-12,34.7940154,126.6781926,,2022-11-18,
4330,show,한국인의 밥상,거북선숯불풍천장어,restaurant,한국인의밥상 78회 장어 맛집,매일 09시 - 22시,정보없음,연중무휴,전라북도 고창군 상하면 고리포길 199,35.4328962,126.4336972,063-562-0433,2022-11-18,
4331,show,한국인의 밥상,빈해원,restaurant,한국인의밥상 465회 짜장면 맛집,매일 10시 - 21시,정보없음,격주 월요일,전라북도 군산시 동령길 57,35.9888078,126.7139815,063-445-2429,2022-11-18,
4332,show,한국인의 밥상,지미원,restaurant,한국인의밥상 282회 한정식 맛집,매일 12시 - 19시 30분,정보없음,연중무휴,전라북도 군산시 부곡1길 6,35.9571138,126.6885409,063-463-3900,2022-11-18,
4333,show,한국인의 밥상,박토랑,restaurant,"한국인의밥상 185회 박고지들깨탕, 박속된장무침 맛집",매일 10시 30분 - 21시 30분,정보없음,"3, 4번째 수요일, 1번째 일요일",전라북도 남원시 광한서로 50,35.4055375,127.3782114,063-632-6740,2022-11-18,
4334,show,한국인의 밥상,누운골,restaurant,한국인의밥상 534회 석이백숙 맛집,매일 07시 30분 - 21시,정보없음,연중무휴,전라북도 남원시 산내면 와운길 253,35.3625939,127.5925115,,2022-11-18,
4335,show,한국인의 밥상,섬마을,restaurant,한국인의밥상 327회 어죽 맛집,매일 10시 - 21시,정보없음,연중무휴,전라북도 무주군 무주읍 내도로 126,36.0167105,127.6450692,063-322-2799,2022-11-18,
4336,show,한국인의 밥상,옛날장터국밥,restaurant,"한국인의밥상 241회 순대국밥, 순대수육 맛집",매일 09시 - 21시,정보없음,연중무휴,전라북도 무주군 설천면 삼도봉로 11,36.0100086,127.7882378,063-324-0574,2022-11-18,
4337,show,한국인의 밥상,보람횟집,restaurant,한국인의밥상 121회 생선회 맛집,매일 09시 30분 - 21시,정보없음,연중무휴,전라북도 부안군 부안읍 시장길 6,35.7274199,126.7330426,063-584-1180,2022-11-18,
4338,show,한국인의 밥상,정순순대,restaurant,"한국인의밥상 488회 피순대, 순대국밥 맛집",매일 09시 30분 - 21시 30분,정보없음,연중무휴,전라북도 익산시 중앙로1길 24-9,35.9416038,126.9495216,063-854-0922,2022-11-18,
4339,show,한국인의 밥상,진미식당,restaurant,한국인의밥상 193회 황등비빔밥/육회 맛집,월-토 11시 - 17시,정보없음,일요일,전라북도 익산시 황등면 황등로 158,36.0058669,126.9448929,063-856-4422,2022-11-18,
4340,show,한국인의 밥상,감로헌,restaurant,한국인의밥상 567회 약선정식 맛집,월-토 11시 30분 - 21시,정보없음,일요일,전라북도 전주시 덕진구 권삼득로 247,35.8394056,127.1328453,063-275-8811,2022-11-18,
4341,show,한국인의 밥상,무궁화한정식,restaurant,한국인의밥상 184회 한정식 맛집,매일 12시 - 22시,정보없음,연중무휴,전라북도 전주시 덕진구 권삼득로 436,35.8500486,127.1171775,063-271-3307,2022-11-18,
4342,show,한국인의 밥상,진미반점,restaurant,한국인의밥상 184회 된장짜장 맛집,화-일 10시 - 21시,정보없음,월요일,전라북도 전주시 덕진구 명주3길 19-2,35.8433239,127.1483987,063-246-9295,2022-11-18,
4343,show,한국인의 밥상,궁,restaurant,한국인의밥상 184회 한정식 맛집,매일 12시 - 21시,15시 - 18시,연중무휴,전라북도 전주시 완산구 천잠로 337 궁,35.817038,127.0930386,0507-1421-0844,2022-11-18,
4344,show,한국인의 밥상,섬바위가든,restaurant,한국인의밥상 262회 민물고기매운탕/어죽 맛집,화-일 11시 - 15시,정보없음,월요일,전라북도 진안군 용담면 안용로 910,35.9559804,127.5215176,063-433-7804,2022-11-18,
4345,show,한국인의 밥상,올랭이와 물꾸럭,restaurant,한국인의밥상 97회 방어 맛집,금-수 11시 - 22시,14시 30분 - 17시,목요일,제주특별자치도 서귀포시 대정읍 신영로 93-5,33.2210562,126.2529388,0507-1321-5022,2022-11-18,
4346,show,한국인의 밥상,용림식당,restaurant,한국인의밥상 97회 방어 맛집,목-화 12시 - 22시,15시 - 16시,수요일,제주특별자치도 서귀포시 안덕면 사계남로 170-1,33.2284388,126.3080954,064-794-3652,2022-11-18,
4347,show,한국인의 밥상,광명식당,restaurant,한국인의밥상 171회 순대국수 맛집,매일 11시 - 22시,정보없음,연중무휴,제주특별자치도 제주시 동문로4길 9 동문공설시장,33.5120807,126.5283388,064-757-1872,2022-11-18,
4348,show,한국인의 밥상,신등대 낚시민박&식당,restaurant,"한국인의밥상 341회 돔찜, 문어꼬치 맛집",정보없음,정보없음,정보없음,제주특별자치도 제주시 추자면 추자로 12 1층,33.9632897,126.2976894,064-742-3868,2022-11-18,
4349,show,한국인의 밥상,귀빈식당,restaurant,"한국인의밥상 341회 엉겅퀴삼치국, 삼치껍질젓 맛집",매일 07시 30분 - 21시,정보없음,연중무휴,제주특별자치도 제주시 추자면 추자로 14-4,33.9636381,126.2975938,064-742-4900,2022-11-18,
4350,show,한국인의 밥상,서창집,restaurant,"한국인의밥상 195회 두부젓국찌개, 연탄돼지고기구이 맛집",정보없음,정보없음,정보없음,충청남도 논산시 강경읍 계백로167번길 54-6,36.1623025,127.0151182,041-745-4614,2022-11-18,
4351,show,한국인의 밥상,황산옥,restaurant,한국인의밥상 169회 웅어젓갈/웅어회무침 맛집,매일 09시 30분 - 21시 30분,정보없음,연중무휴,충청남도 논산시 강경읍 금백로 34,36.156397,127.0092698,041-745-4836,2022-11-18,
4352,show,한국인의 밥상,조희숙의 상록수 향토음식 체험장,restaurant,한국인의밥상 73회 시골밥상 맛집,매일 12시 - 18시 30분,정보없음,연중무휴,충청남도 당진시 송악읍 송악로 784-14,36.9428861,126.7555765,,2022-11-18,
4353,show,한국인의 밥상,삽시도회식당,restaurant,한국인의밥상 186회 우럭찜/꽃게무침 맛집,매일 08시 - 20시,정보없음,연중무휴,충청남도 보령시 오천면 삽시도1길 168-36,36.3502389,126.360633,041-934-6390,2022-11-18,
4354,show,한국인의 밥상,서동한우 규암직영점,restaurant,한국인의밥상 573회 드라이 에이징 한돈 맛집,매일 11시 - 21시,정보없음,연중무휴,충청남도 부여군 규암면 호수로 105,36.2750177,126.8615812,0507-1320-1711,2022-11-18,
4355,show,한국인의 밥상,서동한우 본점,restaurant,한국인의밥상 573회 드라이에이징한돈 맛집,매일 11시 - 21시 30분,14시 30분 - 16시 30분,연중무휴,충청남도 부여군 부여읍 성왕로 256,36.2829794,126.9154788,041-835-7585,2022-11-18,
4356,show,한국인의 밥상,간월도 밀양,restaurant,한국인의밥상 581회 전어구이 맛집,수-월 09시 - 20시,정보없음,화요일(공휴일은 정상영업),충청남도 서산시 부석면 간월도2길 36,36.6061289,126.4157872,0507-1408-1785,2022-11-18,
4357,show,한국인의 밥상,만풍호,restaurant,한국인의밥상 266회 자연산광어 맛집,매일 07시 - 21시,정보없음,연중무휴,"충청남도 서천군 서면 서인로 64 어촌계수산물센터 7호, 8호",36.1300521,126.5032398,041-952-2935,2022-11-18,
4358,show,한국인의 밥상,서해바다로회센타,restaurant,한국인의밥상 476회 전어회무침/전어조림/전어구이 맛집,매일 10시 20분 - 21시,정보없음,3번째 화요일,충청남도 서천군 서면 홍원길 97,36.155921,126.5001523,041-952-3553,2022-11-18,
4359,show,한국인의 밥상,무진장집,restaurant,한국인의밥상 501회 능이오리백숙 맛집,매일 11시 - 22시,정보없음,연중무휴,충청남도 예산군 예산읍 산성공원2길 16,36.692318,126.8345816,041-332-8112,2022-11-18,
4360,show,한국인의 밥상,서해바다,restaurant,한국인의밥상 325회 전복찜/성게달걀찜 맛집,매일 10시 - 22시,정보없음,연중무휴,충청남도 태안군 근흥면 신진부두길 108,36.6811861,126.1353589,041-675-1032,2022-11-18,
4361,show,한국인의 밥상,동백횟집,restaurant,한국인의밥상 266회 우럭 맛집,정보없음,정보없음,정보없음,충청남도 태안군 원북면 옥파로 1175,36.8995194,126.2057019,041-674-1058,2022-11-18,
4362,show,한국인의 밥상,신광상회,restaurant,"한국인의밥상 195회 새우젓, 김장김치 맛집",매일 08시 - 20시,정보없음,연중무휴,충청남도 홍성군 광천읍 광천로 150,36.489645,126.6179566,041-642-9609,2022-11-18,
4363,show,한국인의 밥상,아영이네 수산,restaurant,한국인의밥상 291회 대하 맛집,매일 10시 - 21시,정보없음,연중무휴,충청남도 홍성군 서부면 남당항로 617,36.5705864,126.4668934,041-634-2700,2022-11-18,
4364,show,MBC파워매거진,대포전복양푼물회,restaurant,MBC파워매거진 316회 산양삼물회 맛집,목-화 09시 30분 - 20시,정보없음,수요일,강원도 속초시 대포항길 60,38.1760108,128.6072118,033-635-1813,2022-11-18,
4365,show,MBC파워매거진,황태랑,restaurant,MBC파워매거진 250회 황태요리 맛집,매일 08시 - 17시,정보없음,"2, 4번째 수요일",강원도 인제군 북면 미시령로 1260,38.1809531,128.3086722,033-461-5815,2022-11-18,
4366,show,MBC파워매거진,다리골황태덕장,restaurant,MBC파워매거진 165회 떡갈비 맛집,매일 08시 - 20시,정보없음,연중무휴,강원도 인제군 북면 미시령로 1285,38.1809531,128.3086722,033-462-5828,2022-11-18,
4367,show,MBC파워매거진,낭만국시,restaurant,MBC파워매거진 358회 칼국수 맛집,평일 09시 30분 - 18시,정보없음,주말,강원도 춘천시 명동길29번길 3,37.8780912,127.7259016,033-252-6255,2022-11-18,
4368,show,MBC파워매거진,소양예술농원,restaurant,MBC파워매거진 355회 숯불닭갈비 맛집,정보없음,정보없음,정보없음,강원도 춘천시 북산면 신샘밭로 1158,37.9524054,127.8245324,033-242-4555,2022-11-18,
4369,show,MBC파워매거진,김영이국밥,restaurant,MBC파워매거진 349회 황태국밥/황태구이 맛집,수-월 06시 - 14시,정보없음,화요일,강원도 평창군 대관령면 경강로 5193,37.680036,128.699854,033-335-1592,2022-11-18,
4370,show,MBC파워매거진,무궁화화로숯불구이,restaurant,MBC파워매거진 362회 고추장양념삼겹살 맛집,수-월 09시 - 21시,정보없음,화요일,강원도 홍천군 홍천읍 양지말길 3,37.6589297,127.8298349,033-435-6954,2022-11-18,
4371,show,MBC파워매거진,온정리 닭갈비 금강막국수 본점,restaurant,MBC파워매거진 257회 숯불닭갈비 맛집,매일 10시 30분 - 21시 30분,정보없음,연중무휴,경기도 가평군 상면 수목원로 16,37.7723885,127.3711882,031-584-5669,2022-11-18,
4372,show,MBC파워매거진,힘센풍천민물장어,restaurant,MBC파워매거진 312회 민물장어 맛집,매일 10시 - 22시,정보없음,연중무휴,경기도 고양시 덕양구 충장로 340-10,37.6424266,126.839506,031-968-6801,2022-11-18,
4373,show,MBC파워매거진,가나안국수,restaurant,MBC파워매거진 317회 초계국수 맛집,매일 09시 - 21시,정보없음,연중무휴,경기도 고양시 덕양구 행주로15번길 16,37.6008133,126.8278577,031-979-8203,2022-11-18,
4374,show,MBC파워매거진,일오닭갈비 라페스타본점,restaurant,MBC파워매거진 307회 닭갈비 맛집,매일 10시 30분 - 22시 30분,정보없음,연중무휴,경기도 고양시 일산동구 중앙로 1305-56 라페스타D동 201호,37.661211,126.7680912,0507-1415-9915,2022-11-18,
4375,show,MBC파워매거진,상상초월 돼지갈비,restaurant,MBC파워매거진 262회 돼지갈비 맛집,매일 10시 - 22시,15시 - 17시,연중무휴,경기도 광명시 영당로 14,37.4349105,126.8780482,0507-1348-2501,2022-11-18,
